content,timestamp,platform,stock_name,delta_seconds,weight,label
또 사만갈라고하네,2024-11-28 02:10:06+00:00,toss,삼성전자,9903365.0,1.6602605653184092e-50,
아멘,2024-09-30 05:06:24+00:00,toss,삼성전자,14990387.0,4.466555502640091e-76,
동감 입니다,2024-04-18 09:10:09+00:00,toss,삼성전자,29231762.0,1.1611721469230872e-147,
"130 화 국내증시 마감 브리핑 

코스피 007
코스닥 008


전일 미증시의 상승 구도가 금일 오전장에 반영되었지만 오후로 접어들면서 상승분은 모두 반납되었습니다 


시장이 많이 조용한 이유는 


1 FOMC 금리 발표  21 목 
2 월 말 
3 실적발표 시즌 


등등 위와 같은 이슈로 인해서 시장의 분위기가 많이 조용한 상태입니다 


빅테크 종목들의 실적발표 방향성으로 인해 국내증시에도 변화가 생길 것으로 보여지고 있습니다 지금 시장의 분위기는 시간싸움이긴 합니다 


21목 FOMC 발표 이후 시장은 실적발표 등을 기반으로 상승으로 갈지  하락으로 갈지 방향성을 잡을 것으로 보여지고 있습니다  


대부분의 테마성 종목들은 일부 조정섹터를 제외한 나머지는 거래량이 동반되지 않은 하락세로 보여지고 있습니다 사실 거래량이 없는 하락은 의미없는 내용이므로 언제든지 다시 상승 구도를 보여줄 수 있는 점 참고하시길 바랍니다 


힘든시장 대응하시느라 모두 수고 많으셨습니다",2024-01-30 07:46:07+00:00,toss,삼성전자,36062404.0,5.3738883806955455e-182,
나왜이거 15퍼 떨어진걸로보이지,2024-10-22 00:45:33+00:00,toss,삼성전자,13105238.0,1.3359207670248425e-66,
"1주도 안사고 배놔라 감놔라 하는거 아니죠
진심 끈기는 통하는 법 
삼전 날고 나머지 애들도 날아오르길 

httpsyoutubecomshortszrILZ6F8Wcsi3TdEIS6WNAr9KkXC",2025-03-21 02:20:33+00:00,toss,삼성전자,139538.0,0.198886066543401,
궁금하네요,2024-12-09 04:21:59+00:00,toss,삼성전자,8945052.0,1.0894083386483056e-45,
"외국넘들이 분명 들어올 때가
 됐는디
인내심이 대단한 넘들이구만
고수는 고수여
언젠간 들어 오겠지 이넘들
기다리는 자에게 복이 있나니",2024-11-04 02:13:57+00:00,toss,삼성전자,11976734.0,6.284486845125937e-61,
"이전부터 말한 마지막 반등자리라고 생각하는 곳이다

51800원 기억하자

이번에 보라색 박스에서 단기간에 여러번 지지 후 반등이 나와줬다

단기간에 여러번이라는 것은 지지 매물대 자꾸 두드려 하방이탈 가능성이 생김을 의미한다

라스트 초록색 박스 반등  성투하자",2024-12-04 00:03:26+00:00,toss,삼성전자,9392565.0,6.133965296788179e-48,
차단하기힘드네,2025-01-23 00:05:06+00:00,toss,삼성전자,5072465.0,3.183963389670734e-26,
"과연
맞추면 주식고수 타이틀 받아가야 함",2024-04-02 01:48:48+00:00,toss,삼성전자,30640643.0,9.617820260133547e-155,
한쿡에도 공매도가 이씀니꽈,2024-10-26 17:56:35+00:00,toss,삼성전자,12697776.0,1.4924901276440944e-64,
"장난질에 속지마시고 줍줍하시죠

물론삼전말구요",2024-12-12 06:31:03+00:00,toss,삼성전자,8678108.0,2.3933146235977523e-44,
3만전자 가자,2023-09-08 00:34:54+00:00,toss,삼성전자,48529877.0,1.1530048951369964e-244,
내가 어떻게 버틴건데,2025-02-18 02:28:43+00:00,toss,삼성전자,2817448.0,6.885546765605771e-15,
손절  잘 친듯,2024-10-22 04:00:50+00:00,toss,삼성전자,13093521.0,1.5299486812307664e-66,
기사로만 봐선 면접일자  잡힌 것만으로 인텔로의 기술유출로 보는 것은 검사가 그런 것은 이해되나 고등법원 판사까지 설득된 것은 너무나간거지,2023-07-26 22:02:42+00:00,toss,삼성전자,52254209.0,2.1941479846582724e-263,
배당이라도주라,2024-12-24 07:47:16+00:00,toss,삼성전자,7636735.0,4.1069557174118685e-39,
싸게 살기회 놓첬네,2024-11-22 01:30:05+00:00,toss,삼성전자,10424166.0,4.0025853276103887e-53,
외인들이 산다 돈냄새 맡았어,2024-10-28 04:48:52+00:00,toss,삼성전자,12572239.0,6.381610459713819e-64,
여기는 벌써 할인행사중이네,2024-10-11 07:25:20+00:00,toss,삼성전자,14031651.0,2.945190635778796e-71,
하증말,2024-09-25 11:22:09+00:00,toss,삼성전자,15399842.0,3.9068257533484745e-78,
