content,timestamp,platform,stock_name,delta_seconds,weight,label
조금씩 모으세요,2024-08-26 02:31:53+00:00,toss,삼성전자,18023658.0,2.5296746172361216e-91,
반도체 악화에 거기다가 금투세가 뭐라고 다 실망매물이죠 눈치빠른 버거형들은 이미 다 정리했나봅니다,2024-09-09 05:44:01+00:00,toss,삼성전자,16802530.0,3.4764305127082465e-85,
개미털기 작전 좋았다,2023-10-13 01:48:51+00:00,toss,삼성전자,45501440.0,1.925044835426904e-229,
더 태우고 싶었는데 돈이없네,2023-10-19 01:08:27+00:00,toss,삼성전자,44985464.0,7.551328568030882e-227,
삼전도 4년다림끝에 10퍼수익중 장투 회사에믿음이있으시면 같이가는거죠,2023-07-11 10:51:04+00:00,toss,삼성전자,53590507.0,4.210062205368573e-270,
엔비버리고 삼전갈아타야긋네,2024-11-26 02:59:01+00:00,toss,삼성전자,10073230.0,2.3245571726235643e-51,
주가가 아이스크림 마냥 녹아내리네요,2024-11-20 04:31:56+00:00,toss,삼성전자,10586055.0,6.146054304746854e-54,
장하다 삼전아 지수 지켜줘서 고마워,2023-09-07 06:36:57+00:00,toss,삼성전자,48594554.0,5.4541685667931845e-245,
"관심 가져보아요
쿄쿄",2025-02-06 02:57:46+00:00,toss,삼성전자,3852505.0,4.316839853351538e-20,
쫄리면파시구요,2024-04-05 00:42:06+00:00,toss,삼성전자,30385445.0,1.8443520518207697e-153,
"게임오버

모조리 잡아다가

싹 다 구속시켜버렷",2024-10-10 02:34:51+00:00,toss,삼성전자,14135480.0,8.855458981986999e-72,
코쟁이들 오늘도 파네,2024-11-06 00:11:44+00:00,toss,삼성전자,11811267.0,4.2657858220029276e-60,
회사가 망했나요,2024-11-13 00:18:32+00:00,toss,삼성전자,11206059.0,4.700144985486961e-57,
3만전자 가긋네 에라이,2024-10-10 01:15:20+00:00,toss,삼성전자,14140251.0,8.379717440191558e-72,
아까 4만전자 안가면 랄건다는사람 진짜 간발의차로,2024-11-14 08:42:25+00:00,toss,삼성전자,11089426.0,1.812899042154733e-56,
줍쥽하면 그만,2024-09-20 06:18:53+00:00,toss,삼성전자,15850038.0,2.132496908412618e-80,
