content,timestamp,platform,stock_name,delta_seconds,weight,label
아직 바닥 아니어서 좀 더 지켜봐야겠네요,2024-10-10 05:22:53+00:00,toss,삼성전자,14125398.0,9.95150621189131e-72,
"이게 무슨일이고

예전에 정말 좋아하던 기업이었는데",2024-10-22 06:33:07+00:00,toss,삼성전자,13084384.0,1.7006091458647237e-66,
네요,2024-10-29 00:03:46+00:00,toss,삼성전자,12502945.0,1.4231166416057213e-63,
"진심으로 국장 안하는게 좋아요
스트레스만 받음
미장에서 3일만에 손해 다 매꿈",2024-12-17 02:06:34+00:00,toss,삼성전자,8261977.0,2.956009182437083e-42,
,2023-12-27 00:32:36+00:00,toss,삼성전자,39026015.0,6.816014343428539e-197,
54300원에 샀는데 또내려가내,2025-01-14 01:58:59+00:00,toss,삼성전자,5843232.0,4.252694533078067e-30,
엔비디아 공급승인 뉴스네요,2025-01-31 00:12:58+00:00,toss,삼성전자,4380793.0,9.543253391416566e-23,
"외인들 힘이 대단하내 개미들 어제 샀던분들
단타치고 나가고 외인들 죽어라 팔고 
 오늘 음봉 나올것 같내

금투세 삼성 악제 합쳐져서 

바닥이 안보이겠내",2024-09-12 02:05:33+00:00,toss,삼성전자,16556438.0,5.999691172689873e-84,
오늘저녁은 치킨에 소주,2024-10-29 08:07:56+00:00,toss,삼성전자,12473895.0,1.991874462618496e-63,
외국인들 호흡기도 안주고 던진다 레전드이긴하네,2024-09-23 04:57:41+00:00,toss,삼성전자,15595710.0,4.048391204533536e-79,
오랜만에 삼전구매 재용이형 화이팅 경주이씨 화이팅,2024-04-18 06:28:45+00:00,toss,삼성전자,29241446.0,1.0380527819229619e-147,
,2024-12-08 23:40:02+00:00,toss,삼성전자,8961969.0,8.956873462466118e-46,
"대체어디까지떨어질껀가우리에 삼성이
무지 속상하네",2024-11-08 10:35:05+00:00,toss,삼성전자,11601066.0,4.859440289090911e-59,
6200원이 지지선이라고 들었는데 이유 아시는분,2024-09-23 01:49:18+00:00,toss,삼성전자,15607013.0,3.551953768757033e-79,
49오겠네 또,2025-01-31 00:05:45+00:00,toss,삼성전자,4381226.0,9.495546313765008e-23,
"왜이래 
또 개미 꼬셔서 장 막판에 떨굴라고 하나",2025-02-10 05:38:32+00:00,toss,삼성전자,3497259.0,2.6352998001533746e-18,
9만전자 갑니다,2024-10-07 04:09:57+00:00,toss,삼성전자,14388974.0,4.7098726179407816e-73,
"기술유출 까지  에휴  삼전 신뢰가 엉망이네 
안타깝네",2024-09-19 07:42:16+00:00,toss,삼성전자,15931435.0,8.312693934877421e-81,
국내외 오래된 공기계들 개박살 패치했다던데 그 영향때문인가  계속 꼬구라지네,2024-10-08 15:20:02+00:00,toss,삼성전자,14262369.0,2.0389019798803485e-72,
대니니 말대로 5만전자 갈듯 59만원 58만원에 분할로 물타기 예정,2024-09-25 07:28:10+00:00,toss,삼성전자,15413881.0,3.3209031882102647e-78,
와 8만 깨지겠네,2024-05-09 04:57:57+00:00,toss,삼성전자,27432494.0,1.2853425267199806e-138,
이제 삼전 살 때 된것같은데,2024-11-13 07:32:32+00:00,toss,삼성전자,11180019.0,6.353350077864685e-57,
"잡주 전세계적으로 유례를 찾기 힘든 주식이네
다 오르는 판에 나홀로 역주행",2024-07-13 04:06:50+00:00,toss,삼성전자,21819561.0,2.1025375062060712e-110,
돌아와,2024-06-28 01:13:56+00:00,toss,삼성전자,23125935.0,5.704019821258439e-117,
요정도,2024-11-15 01:32:57+00:00,toss,삼성전자,11028794.0,3.6571585884961033e-56,
,2025-02-10 06:08:03+00:00,toss,삼성전자,3495488.0,2.689874765236359e-18,
또 지럴이네,2024-09-25 03:02:57+00:00,toss,삼성전자,15429794.0,2.7622858675538797e-78,
개미들 이렇게까지 매수이유가 뭔데 너무 처절하다,2024-11-14 10:29:14+00:00,toss,삼성전자,11083017.0,1.9524900085219645e-56,
지난지주에 왜팔앗지,2023-12-20 06:08:24+00:00,toss,삼성전자,39610667.0,7.847732349030947e-200,
냠냠,2024-05-30 02:16:19+00:00,toss,삼성전자,25627792.0,1.515149377739787e-129,
이제 슬슬 내려갈때가 된듯 5만까지 GO,2023-06-29 03:59:17+00:00,toss,삼성전자,54652014.0,1.943406264765997e-275,
엔비디아에 납품안해서 낙폭은 적지 않을까,2025-01-30 03:08:03+00:00,toss,삼성전자,4456688.0,3.964660002899065e-23,
바닥이 서서히,2024-11-13 04:03:58+00:00,toss,삼성전자,11192533.0,5.496680046881529e-57,
진짜 외인들 숨도 안쉬고 던지내,2024-09-23 04:53:39+00:00,toss,삼성전자,15595952.0,4.037067826025521e-79,
"원웨이로 하락하는데 사니마니 하는거임
추세 보고 들어가야지",2024-10-24 09:01:53+00:00,toss,삼성전자,12902658.0,1.3933509483826225e-65,
나이스 삼전,2025-03-20 03:36:35+00:00,toss,삼성전자,221376.0,0.0771331428657948,
"줄때 반 익절
오늘 잘버티면 내일올라갈거같긴한데
오늘 마감까지 잘버티길",2024-10-07 05:05:39+00:00,toss,삼성전자,14385632.0,4.895622400695976e-73,
코인미쳤다,2024-12-01 23:46:34+00:00,toss,삼성전자,9566377.0,8.20475232471738e-49,
이선만 지켜디오,2024-12-23 01:14:35+00:00,toss,삼성전자,7746696.0,1.1502568824045986e-39,
천국기차 인지 지옥기차인지 확인 잘 하시고 안전띠 꼭,2024-11-18 00:37:18+00:00,toss,삼성전자,10772933.0,7.06713792040022e-55,
"참고 

얇지만 선명한 투명 마이크로 LED
httpstossinvestcomulBABG7B",2024-01-08 06:38:08+00:00,toss,삼성전자,37967283.0,1.4299034557474876e-191,
와진짜 너무한당,2024-11-12 06:22:32+00:00,toss,삼성전자,11270619.0,2.2263670556783922e-57,
3개월만 참으면,2024-10-23 03:20:40+00:00,toss,삼성전자,13009531.0,4.0444301972571066e-66,
지금 들어가는 거 낫베드인가요,2024-08-06 10:01:03+00:00,toss,삼성전자,19724708.0,7.122635546262102e-100,
삼성전자 내일이 더 싸다,2024-11-27 03:23:08+00:00,toss,삼성전자,9985383.0,6.42551795243047e-51,
국민연금도 작살 났을건데 내 국민연금,2024-08-05 04:01:54+00:00,toss,삼성전자,19832657.0,2.041874167584252e-100,
8100에 매물벽인데 지금 파시는거는,2024-06-14 01:05:38+00:00,toss,삼성전자,24336033.0,4.7157964829656684e-123,
"커뮤니티 댓글만봐도 답나옴

해야되나요
오나요
테멘
추매각인가요
저점인가요
고점인가요
사야되나요

지 주관도없이 그냥 투기하면서 돈 버리기하네",2024-08-05 06:03:42+00:00,toss,삼성전자,19825349.0,2.2220971875541943e-100,
삼성,2024-12-10 02:20:46+00:00,toss,삼성전자,8865925.0,2.722243889379993e-45,
"기관 외인상대로
개미가 이걸 받네
눈물난다",2024-10-16 01:17:46+00:00,toss,삼성전자,13621705.0,3.3863367466326585e-69,
"개미들이 파나요
지치긴 하네요",2025-03-18 02:11:07+00:00,toss,삼성전자,399304.0,0.0098372992301299,
차단해도 끝이 없네,2025-01-23 00:20:13+00:00,toss,삼성전자,5071558.0,3.217563689093301e-26,
"외인이 사는건 상관없다니까
개인이 팔아야 살거야",2024-10-28 04:36:22+00:00,toss,삼성전자,12572989.0,6.326454275090525e-64,
친구가 자꾸 손절하라느데 뭐가 맞는건지,2024-11-13 22:12:09+00:00,toss,삼성전자,11127242.0,1.1702788567551817e-56,
"쏘기 위해서
최대  2퍼 까지는 
바닥 다지면서
개미 털기는 필수라고 봅니다

멘탈 약하신 분들은
테슬라 소수점 구매라도 해보시면
하룻밤새 위아래로 
 5퍼
최대 10퍼 정신나간 무빙으로
멘탈 관리 추천 드립니다",2025-02-20 01:37:44+00:00,toss,삼성전자,2647707.0,4.910787704097256e-14,
"오랜만에 글올려요
한때 매일매일 올리면서 버텼는데
어느순간 글올리기를 까먹었어요
투표하시던 분들은 아직 안파셨는지 어쩌시고 계시나요",2023-11-16 10:58:54+00:00,toss,삼성전자,42530837.0,1.6456772972909783e-214,
역시 내려도 내리고 올라도 내리고,2024-10-16 23:57:19+00:00,toss,삼성전자,13540132.0,8.704852909621822e-69,
애기야 가자 한강으로,2024-09-23 00:13:04+00:00,toss,삼성전자,15612787.0,3.322339175567461e-79,
"이거 팔아야하나
기다려야하나 에휴",2024-10-22 06:22:24+00:00,toss,삼성전자,13085027.0,1.6879999699096726e-66,
"국장서 제일 이해안되는소리

개미빠지면 외인들어온다  근거 1도없음

기관은 그럴수있는데 공매금지라 딱히 요즘은 그런거같지도않음",2024-10-18 02:45:37+00:00,toss,삼성전자,13443634.0,2.6595862959362166e-68,
하루에 백원씩만오르자 일년이면,2024-02-21 08:13:12+00:00,toss,삼성전자,34159979.0,1.9630682446196593e-172,
,2024-12-05 03:42:54+00:00,toss,삼성전자,9292997.0,1.941893877848648e-47,
향후 4만 8천이 최저점이 되지않을까 싶다4,2024-10-25 00:12:53+00:00,toss,삼성전자,12847998.0,2.623083381702178e-65,
"삼성전자 주가가 두 달 만에 6만 원대로 하락하면서 개인투자자들의 손실이 커지고 있습니다 연초부터 현재까지 개인투자자들의 평균 매수가는 7만7037원으로 약 218의 손실을 기록 중입니다 외국인의 매도세와 함께 주가는 하락세를 지속하고 있지만 여전히 증권사들의 적정 주가는 10만 원에 가까운 상황입니다 이익 전망치 감소와 반도체 시장의 수요 부진이 주가 하락의 주요 원인으로 지목되고 있습니다

삼성전자의 반등을 위해서는 반도체 시장의 회복이 중요하며 마이크론 실적 발표와 3분기 삼성전자 실적 발표가 향후 주가 흐름의 변수가 될 것으로 보입니다 반도체 업황의 회복 여부가 투자 심리에 큰 영향을 미칠 전망입니다

 9월 25일 가격전망 CVaR
오늘 최고점의 상승이 발생하면 31 수준까지 오를 수 있지만 여전히 29까지의 하락 리스크를 내재하고 있다고 이해할 수 있습니다

 최고 상승 시  31
 최저 하락 시  29

다시 말해 최대 60의 변동폭을 감당하게 될 수 있습니다

오늘 매매를 고려하시는 투자자분들은 참고하셔서 타점을 잡으시면 좋을 것 같습니다

 추가적으로 리스크 분석이 필요하신 종목이 있으시면 댓글로 남겨주세요

 가격전망CVaR은 어떻게 계산되나요
Conditional Value at Risk
금융공학에서 쓰이는 개념으로 95 신뢰수준 안에서 발생할 수 있는 최대의 손실과 수익을 뜻하며 투자자가 스스로 감당할 수 있는 손실범위를 정하는 기준으로 사용됩니다

출처 httpsriskweatheriokodetail005930typeaits

위 아티클은 금융공학을 학습한 AI가 종목의 과거 가격변동 패턴을 읽고 전체 종목을 대상으로 비교분석하여 리스크와 가격전망을 산출한 결과입니다
어떠한 경우에도 투자 권유나 종목 리딩 등 금융 관련 일체의 불법 행위를 하지 않습니다",2024-09-24 08:36:18+00:00,toss,삼성전자,15496193.0,1.28088546126863e-78,
오늘자 통곡의 벽은 7200원이네유,2023-11-15 01:18:36+00:00,toss,삼성전자,42652055.0,4.0460901195555555e-215,
9만까지 계속 홀딩이지,2024-07-21 08:53:16+00:00,toss,삼성전자,21111175.0,7.646910496671624e-107,
치킨먹어야지 오늘,2025-01-08 09:51:24+00:00,toss,삼성전자,6333287.0,1.4634404049897943e-32,
외국개넘들 아무리 팔아재껴도 8만은 언젠가는 간다  삼전화이팅야,2024-10-10 01:58:42+00:00,toss,삼성전자,14137649.0,8.635917299119129e-72,
아 팔고싶다 또 떨어질까봐,2024-03-13 00:20:43+00:00,toss,삼성전자,32373928.0,1.864754515377441e-163,
"여기까지가끝인가보오
이제나도 물려버렸소",2024-12-12 06:04:22+00:00,toss,삼성전자,8679709.0,2.349374645231005e-44,
