content,timestamp,platform,stock_name,delta_seconds,weight,label
힘좀내자 삼전아,2024-03-27 03:47:32+00:00,toss,삼성전자,31151919.0,2.588921926620565e-157,
주가가 떨어진대도 추매한다면 문제없어요,2024-11-28 14:52:38+00:00,toss,삼성전자,9857613.0,2.8193647514952133e-50,
주식 고수도 삼성은 힘드네,2024-12-17 05:07:24+00:00,toss,삼성전자,8251127.0,3.351536217649078e-42,
800만 가즈아,2024-06-11 05:10:36+00:00,toss,삼성전자,24580535.0,2.7832481944078588e-124,
다른계좌에 물려있는데 이거 먹었다고 자랑하래,2024-10-29 08:42:23+00:00,toss,삼성전자,12471828.0,2.0401018794454532e-63,
"IMF때처럼 금팔기나라구하기 심정으로
나도 처음 삼전샀다",2024-10-17 10:08:12+00:00,toss,삼성전자,13503479.0,1.330453843701051e-68,
형들 67층에서 85층까지 힘들게왔어,2024-04-02 08:26:33+00:00,toss,삼성전자,30616778.0,1.2677552788060402e-154,
오만전자 가냐,2024-09-13 06:55:37+00:00,toss,삼성전자,16452634.0,1.9948285142467045e-83,
"그러면 그전에 엔비 300불 가고 액분함
과거 데이터가 말해준다니깐
5년동안 박스권이고
주주와 고객 알기를  으로 아는 조선 기업에 왜 투자하냐고 
엔비 주가 검색이라도 해봐라  엔비뿐만 아니라 TI 등등 너무 많아서 여기에 다 못적는다",2024-10-16 03:25:33+00:00,toss,삼성전자,13614038.0,3.700571093484449e-69,
이거말고 발 테슬르나 살껄,2024-11-09 06:35:04+00:00,toss,삼성전자,11529067.0,1.1181325534192588e-58,
"롤
뭐했다고 빠지누
국장 답없다
쓰 레미다 쓰레미",2024-10-31 05:15:15+00:00,toss,삼성전자,12311456.0,1.3054816614701295e-62,
일단 요기까지,2025-03-21 00:43:54+00:00,toss,삼성전자,145337.0,0.1859753383262189,
죽었나,2024-12-30 03:24:17+00:00,toss,삼성전자,7134114.0,1.3802980566070971e-36,
트럼프형 한국반도체 싫어하던데 개나락인가,2024-11-06 14:04:59+00:00,toss,삼성전자,11761272.0,7.608547195149752e-60,
아구야 다른 주식은 난리가 났는데 아직도 삼성전자A005930 가지고 있어요 아구야,2023-08-25 02:05:17+00:00,toss,삼성전자,49734054.0,1.0208628984307224e-250,
"53300이 저점이 되길 바라며
모두 고고 합시당",2025-02-06 06:44:25+00:00,toss,삼성전자,3838906.0,5.0526833190292787e-20,
"애플이도 Xr출시했는데 너도 하나 내야지 
근데 이번 애플 신규품의 특허가 5천개라더라 어디 함 걸려봐라 인가",2023-06-07 02:59:05+00:00,toss,삼성전자,56556426.0,5.199110817931593e-285,
,2024-09-30 07:00:40+00:00,toss,삼성전자,14983531.0,4.835426724294419e-76,
이대로 횡보하면 끔찍하네,2024-10-13 01:40:11+00:00,toss,삼성전자,13879560.0,1.7124086626065664e-70,
"미국 반도체법에따른 지원금 예정
삼성전자와 TSMC가 보조금 받네요 오늘 기사인데 월요일에 좀 오를듯",2024-03-15 07:39:17+00:00,toss,삼성전자,32174814.0,1.86844121704856e-162,
삼전 컨콜중,2024-10-31 01:04:36+00:00,toss,삼성전자,12326495.0,1.0969236302139726e-62,
가결돼서 외인 더팔고 지금이 단기고점 돔황챠,2024-12-14 13:14:10+00:00,toss,삼성전자,8481121.0,2.3397318143720927e-43,
다시 마이너스 팔고 기다림,2024-01-17 01:17:40+00:00,toss,삼성전자,37208911.0,9.274839959006233e-188,
한국이 삼성이고 삼성이 한국이다,2024-10-22 00:29:23+00:00,toss,삼성전자,13106208.0,1.3210064595005091e-66,
"개인들그만파세요
너무마니파네",2023-11-15 03:46:24+00:00,toss,삼성전자,42643187.0,4.4834368266624166e-215,
아 왜떨어지니,2024-09-25 06:21:37+00:00,toss,삼성전자,15417874.0,3.170919195193243e-78,
미장서 복구중이라네,2025-01-02 02:30:13+00:00,toss,삼성전자,6878158.0,2.670239235225894e-35,
저번에 판게 다행이지 나머지도 팔고 다른거 사는게 나을듯,2024-07-26 02:56:39+00:00,toss,삼성전자,20700572.0,8.8594178821632e-105,
빨리 정리하시고 4만에 재진입하세요,2025-01-02 01:12:35+00:00,toss,삼성전자,6882816.0,2.5300929281763656e-35,
아니 왜 이모양이냐  삼성은,2024-08-28 00:23:19+00:00,toss,삼성전자,17858572.0,1.709538043946954e-90,
누가봐도 상승아님,2024-08-05 23:54:25+00:00,toss,삼성전자,19761106.0,4.673950613179639e-100,
톱질 슬슬하면서 올라가즈아,2025-01-06 11:13:16+00:00,toss,삼성전자,6501175.0,2.096411451278995e-33,
오를려구 말아올린,2024-11-29 04:25:37+00:00,toss,삼성전자,9808834.0,4.958401216566619e-50,
