content,timestamp,platform,stock_name,delta_seconds,weight,label
내가  버리니  오르네  신기함,2024-03-08 00:23:04+00:00,toss,삼성전자,32805787.0,1.258513858839415e-165,
힘을내요 샘송,2024-12-04 08:41:10+00:00,toss,삼성전자,9361501.0,8.787923462770313e-48,
"예전에도 소개드렸던 모건 하우절의 에서 탐욕과 두려움의 사이클에 대한 내용이 있는데 투자 시에 굉장히 유용해서 미국 증시든 국내 증시든 개별 주식이든 항상 대입해 봅니다

우리는 좋은 상황이 영원할 거라고 믿는다

그러면 나쁜 이야기에 둔감해진다

그다음엔 나쁜 이야기를 무시한다

그다음엔 나쁜 이야기를 부인한다

그다음엔 나쁜 상황 앞에서 패닉에 빠진다

그다음엔 나쁜 상황을 받아들인다

이제 나쁜 상황이 영원할 거라고 믿는다

그러면 좋은 이야기에 둔감해진다

그다음엔 좋은 이야기를 무시한다

그다음엔 좋은 이야기를 부인한다

그다음엔 좋은 상황을 받아들인다

이제 좋은 상황이 영원할 거라고 믿는다

사이클은 이렇게 흘러가는데 저는 지금 삼성전자가 좋은 이야기에 둔감해진다 단계에 있다고 봅니다 최근 삼성전자에 대한 좋은 소식이 적지 않게 들리고 있지만 대중과 언론은 크게 반응하지 않습니다

투자자라면 언제 사서 언제 팔아야 할까요 저는 항상 나쁜 상황이 영원할 거라고 믿는다 단계에서 모으고 좋은 상황이 영원할 거라고 믿는다 단계에서 서서히 빠져나오려고합니다

모두가 좋은 상황이 영원할 거라고 믿는 단계가 언제 올진 모르지만 합리적 낙관주의의 시각으로 인내를 갖고 계속 홀딩 예정입니다",2025-03-12 08:56:36+00:00,toss,삼성전자,893375.0,3.23146966709722e-05,
185,2025-02-03 00:20:15+00:00,toss,삼성전자,4121156.0,1.926533238145124e-21,
"고진감래
좋은일만 있기를",2023-09-15 03:44:31+00:00,toss,삼성전자,47913700.0,1.4423798868748527e-241,
오른게 자사주 소각때문인가요 알고 바닥에서 산사람 있는거겠죠,2024-11-19 03:12:46+00:00,toss,삼성전자,10677205.0,2.1400591045573315e-54,
삼성음 더 오를것이다sk 최태원이 친중 짓거리 하니깐 삼성이 잘나간 것이다 더 오를것이다외국인이 2030 먹을려고 투자 하겠냐,2024-07-05 02:37:51+00:00,toss,삼성전자,22516100.0,6.630573770865731e-114,
또 내려가,2024-11-12 00:00:37+00:00,toss,삼성전자,11293534.0,1.707706473348768e-57,
외국인 산다 이제 시작이다 여기가 바닥이다,2024-10-23 06:03:42+00:00,toss,삼성전자,12999749.0,4.5292586253427657e-66,
선대 고 이건희 회장께서 지하에서 통곡을 하고 계실듯,2025-03-18 06:07:36+00:00,toss,삼성전자,385115.0,0.0115930495515653,
쭉쭉 가자,2024-04-24 11:12:48+00:00,toss,삼성전자,28706003.0,5.1009836390953824e-145,
와,2024-11-14 07:22:02+00:00,toss,삼성전자,11094249.0,1.7144725554011925e-56,
"마지막 기회일수도  팔기회 살기회
저도 모르겠지만 에라모르겠다 오후에 더 산 1인입니다",2023-07-07 05:01:59+00:00,toss,삼성전자,53957052.0,6.051030739603126e-272,
