content,timestamp,platform,stock_name,delta_seconds,weight,label
국장이면 국민들 먹여살려야지 냄새나는 버거들 다버리고 출발하자,2024-10-08 02:45:40+00:00,toss,삼성전자,14307631.0,1.207492236413577e-72,
"윤 
정치x같이한거  
용서해 줄테니 
경제좀 살려라

그런데 

살릴줄은 아나",2024-11-14 03:44:16+00:00,toss,삼성전자,11107315.0,1.4738508974443028e-56,
슈우우웃,2024-12-03 14:44:56+00:00,toss,삼성전자,9426075.0,4.161993582055189e-48,
크게는 아니어도 오늘은 소폭 상승하겠네,2025-02-11 01:42:47+00:00,toss,삼성전자,3425004.0,6.081684258962163e-18,
"다시 할 수 있어 힘을 내보자구
드디어 빨간불",2025-02-19 02:20:00+00:00,toss,삼성전자,2731571.0,1.860390123081212e-14,
나락 가는구나,2024-11-11 00:38:38+00:00,toss,삼성전자,11377653.0,6.450365414046767e-58,
그냥 사서 모으는게 답,2024-05-29 00:41:12+00:00,toss,삼성전자,25719899.0,5.21764361654933e-130,
"삼성의 화려한 날 정말 추억인가요
슬프다슬프다",2024-11-20 03:53:25+00:00,toss,삼성전자,10588366.0,5.983840669736953e-54,
고민 중,2025-01-13 06:27:20+00:00,toss,삼성전자,5913531.0,1.884960670993786e-30,
외국인 벌써 20만주 팔고있는데 이걸 또 개미들이 받아서 주는중,2024-10-28 00:32:02+00:00,toss,삼성전자,12587649.0,5.3391368812022805e-64,
국내 개미들 보단 멘탈 좋으실려나,2024-04-04 05:59:46+00:00,toss,삼성전자,30452785.0,8.459710635835436e-154,
"물타기를 해야하나요
그럼 45에서 30가되긴한데",2024-03-28 23:27:44+00:00,toss,삼성전자,30994707.0,1.597180336420003e-156,
전 7만 1천원대 들어와서 아직 까지 기다리고 있는 보람이 있네요,2023-05-26 01:10:42+00:00,toss,삼성전자,57599729.0,2.9628358753510044e-290,
"5만 무조건 갈거 같은데 
그 때 사지 뭐",2024-09-24 04:03:11+00:00,toss,삼성전자,15512580.0,1.0595955233263938e-78,
"지금 세력들은 개미 태울려고 합니다

아직 바닥은 아닌걸로",2024-10-18 04:22:13+00:00,toss,삼성전자,13437838.0,2.8441206002345936e-68,
4만원대는 과연,2024-10-30 05:32:35+00:00,toss,삼성전자,12396816.0,4.8607570236159037e-63,
삼성 망하면 어떻게 내가 도와줄께,2024-11-14 02:33:32+00:00,toss,삼성전자,11111559.0,1.403204098172745e-56,
삼만전자 가즈아 그래서 다 같이 죽자,2024-11-13 05:31:08+00:00,toss,삼성전자,11187303.0,5.839684021971004e-57,
75200 마지노선,2024-04-22 02:58:50+00:00,toss,삼성전자,28908441.0,4.898779424915066e-146,
가자 7만원,2023-07-31 03:35:43+00:00,toss,삼성전자,51888628.0,1.5096611133164795e-261,
사람살려,2024-10-31 00:59:32+00:00,toss,삼성전자,12326799.0,1.0930708660933758e-62,
"오르니깐 귀신같이 글 삭제하고 조용히 있네
어쩜 그렇게 비겁할까",2025-02-19 00:07:03+00:00,toss,삼성전자,2739548.0,1.6963176618244097e-14,
"삼성 부진은 있어도 몰락은 없다

믿어도 되지",2024-11-19 01:39:31+00:00,toss,삼성전자,10682800.0,2.0058672345158113e-54,
삼전도 옛말이네요 국장에 발을 담근게 후회됩니다그냥 1년 뒤에 수익율 보렵니다,2024-11-06 04:10:58+00:00,toss,삼성전자,11796913.0,5.036748183856331e-60,
"개미전자호재가 없어보여요
물리신분들 지금 물타지 마시길",2024-10-21 00:18:32+00:00,toss,삼성전자,13193259.0,4.8232322092614425e-67,
삼성지옥에 빠진 느낌,2024-02-22 05:20:18+00:00,toss,삼성전자,34083953.0,4.7324320021076346e-172,
4만원 입 쩌억,2024-11-11 01:39:25+00:00,toss,삼성전자,11374006.0,6.728467666218705e-58,
이러다 오만전자 갈라카나,2024-09-19 06:40:34+00:00,toss,삼성전자,15935137.0,7.96404083788187e-81,
"5만400원 보고 기다리세요 
꽉 잡으세요",2024-09-19 03:33:08+00:00,toss,삼성전자,15946383.0,6.992054807768407e-81,
망 했  다,2024-03-07 03:05:54+00:00,toss,삼성전자,32882417.0,5.184095310629198e-166,
"저는 미장쟁이고 삼성 주주는 아니지만 
제발 삼성 올랐으면 좋겠어요",2024-12-12 06:14:15+00:00,toss,삼성전자,8679116.0,2.3655548664394284e-44,
진짜 삼전은 답이 없다,2023-09-05 00:01:47+00:00,toss,삼성전자,48791064.0,5.609962234233913e-246,
오전중 100만주  840억 매수,2024-04-12 03:30:32+00:00,toss,삼성전자,29770539.0,2.2735451151286545e-150,
"삼돌이 
중국에도 밀리네",2025-03-17 01:44:10+00:00,toss,삼성전자,487321.0,0.0035518405258853,
진짜 개패고싶다,2024-12-17 00:04:58+00:00,toss,삼성전자,8269273.0,2.716639571921719e-42,
외국인들물량 누가다받아주려나,2024-04-08 00:23:17+00:00,toss,삼성전자,30127374.0,3.656388098306025e-152,
금일 반등은 반등으로 볼 수 없음  매수 절대 비추 이익 나신분들 익절 추천,2024-10-11 05:52:59+00:00,toss,삼성전자,14037192.0,2.762239054788631e-71,
금투세는 폐지되어야 맞다,2024-09-19 09:02:05+00:00,toss,삼성전자,15926646.0,8.786460674432363e-81,
"저는 좋은 자리 같습니다
국장 잘 안하는데 삼성 현대차 이노텍 엔솔 담았어요",2025-02-03 01:39:20+00:00,toss,삼성전자,4116411.0,2.035295708299572e-21,
"오잉 56까지 
하닉은 쳐박고 있능데 
진짜 이유가 모지
유리기판 직접 진출
아님 레인보우로보틱스 인수 했나",2025-02-10 06:04:56+00:00,toss,삼성전자,3495675.0,2.684059225514271e-18,
66에 사졌네근데 또 떨어짐,2023-08-22 05:37:18+00:00,toss,삼성전자,49980533.0,5.888799935420067e-252,
미쳤네 그냥,2025-03-11 00:23:27+00:00,toss,삼성전자,1010564.0,8.324208575751712e-06,
지금이라도 들어갈까요,2024-10-15 23:40:40+00:00,toss,삼성전자,13627531.0,3.1655226487471585e-69,
"물타다보면 저금보단 낫겟지

재용이형  봄이라면서요",2024-10-07 08:02:33+00:00,toss,삼성전자,14375018.0,5.5355373320902934e-73,
삼전 7만원 깨더라도 바로 반등할줄 알았다 거수,2024-09-06 01:33:01+00:00,toss,삼성전자,17076790.0,1.4539523255308032e-86,
"오래동안 들고있다 이제야 파네요

다들 힘내세요",2025-02-19 01:01:21+00:00,toss,삼성전자,2736290.0,1.7615042892037103e-14,
,2024-10-31 01:57:53+00:00,toss,삼성전자,12323298.0,1.138272630352808e-62,
삼전은 살때마다 물리네,2024-09-25 07:26:27+00:00,toss,삼성전자,15413984.0,3.316946599974086e-78,
홀딩여부,2024-10-23 05:02:42+00:00,toss,삼성전자,13003409.0,4.341401212926642e-66,
개미다털어라,2023-09-19 04:35:54+00:00,toss,삼성전자,47565017.0,8.161208234580897e-240,
망할삼전,2024-11-13 00:21:09+00:00,toss,삼성전자,11205902.0,4.7086935227515067e-57,
오늘장은 없던일로,2025-02-12 06:20:10+00:00,toss,삼성전자,3321961.0,2.004358171835847e-17,
삼쪽이는 적지만 꾸준한 친구야,2025-02-06 08:29:33+00:00,toss,삼성전자,3832598.0,5.435376066962506e-20,
개잡주,2025-02-28 05:35:44+00:00,toss,삼성전자,1942227.0,1.726975760186785e-10,
"한국시간 19일 화요일
젠슨황이 삼성전자 hbm3e 품질테스트
통과 발표하면 칠만원까지 상승",2024-11-18 08:28:36+00:00,toss,삼성전자,10744655.0,9.803576266907287e-55,
"매집 하기 좋은 타이밍이라고 하지만

줄때 먹고 빠지는게 맞는것 같다 

일본지진 이슈가 어떤식으로 영향을 줄지도 모르겠고

계속 악재들이 쌓여있고 불확실성만 높아지는 상황이니

지금 매집한다 해도 오랜기간 손실 보고있을

가능성도 생각하지 않을 수 없으니 

에유",2024-08-12 05:38:39+00:00,toss,삼성전자,19222052.0,2.3948014288570545e-97,
어차피 빠져나갈 외인들 빨리 털고 나가지마,2024-12-03 21:33:22+00:00,toss,삼성전자,9401569.0,5.526907547021614e-48,
"라희 엄마가 상속하려나 보다
계속 떨구는거 보니",2025-03-05 00:41:00+00:00,toss,삼성전자,1527911.0,2.088666139273975e-08,
소소했다,2023-09-01 02:02:00+00:00,toss,삼성전자,49129451.0,1.1169624212331174e-247,
"토스로 주식 오랜만에 했는데 수익이 2900원 정도 났는데 수수료가 2200이에요 

환전수수료랑 매도 매수 수수료 세금 다 떼고 700원 벌었습니다 

다들 토스로 주식 어떻게 하는건지 신기할 따름이네요 
다른 증권사 갈랩니다",2024-08-08 15:40:08+00:00,toss,삼성전자,19531563.0,6.660318205177227e-99,
시총1위  참나,2023-07-25 03:07:01+00:00,toss,삼성전자,52408750.0,3.668232435334699e-264,
육만전자 가자 나 탈출하게,2024-12-16 00:29:47+00:00,toss,삼성전자,8354184.0,1.0167685004432182e-42,
오후에 찌라시로 올린다는 얘기가 돔,2024-07-08 03:21:54+00:00,toss,삼성전자,22254257.0,1.3731555794153286e-112,
"저 오늘 꼭대기에서 샀어요
사자마자 내려서 마이너스
에휴",2024-11-15 12:23:02+00:00,toss,삼성전자,10989789.0,5.743870367862027e-56,
삼전 엔솔 두개 다 들고 있는데 둘다 답도없네 garbage,2024-12-17 03:18:31+00:00,toss,삼성전자,8257660.0,3.1074591143590464e-42,
쩝,2024-12-09 06:11:34+00:00,toss,삼성전자,8938477.0,1.1755478301010423e-45,
갑갑하네,2024-01-31 02:57:56+00:00,toss,삼성전자,35993295.0,1.1958285972503292e-181,
국장은 진짜 답 없네,2024-10-15 00:01:16+00:00,toss,삼성전자,13712695.0,1.1813096919348563e-69,
75 쫌 가자진짜,2023-06-12 00:18:17+00:00,toss,삼성전자,56134074.0,6.900892573803842e-283,
갑자기,2023-12-14 00:12:50+00:00,toss,삼성전자,40150401.0,1.519640064308163e-202,
"개인적으로 5만 가능성 보이는 것 같음

추석 지나고 목요일 날 떨구면 충분히 가능함 

어짜피 1년이건 2년이건 저야 묻어 버릴거니 상관은 없는대 

추매 시점을 진짜  어디서 잡아야 하는지

어제 미장 불장 엔비 8 올랐을때

삼전 2프로 상승
오늘 엔 오르고 미장도 올랐는대

어제 오른것 보다 오늘 더 떨구는 거 보니

일단 국내 악제 금투세 

삼성 자체 악제 까지 쌍으로 겹쳐서 

담주 목요일 12프로따 하락 나오면 

음  주식은 알수가 없으나

충분히 지금 상황에서는 5만 후반 까지 

보는 것이 옳은것 같음

그냥 제 생각이고 매수 매도 는 자기 손가락에 달려 있으니

혹 추매 찔끔 씩 하시는 분 아니면 담주 목요일 보시고 24일 금투세 결정나면 그때 매수 하셔도 될듯 하내요",2024-09-13 07:43:43+00:00,toss,삼성전자,16449748.0,2.062586683390234e-83,
