content,timestamp,platform,stock_name,delta_seconds,weight,label
더 떨어질까요아님 지금 담아야될까요,2024-04-22 05:00:13+00:00,toss,삼성전자,28901158.0,5.329620626417404e-146,
"8월부터 같은 패턴 올려주는 척하다가 질질 흐르기
외인매도세만 전환되면 좋으련만",2024-10-23 02:28:41+00:00,toss,삼성전자,13012650.0,3.901032015960194e-66,
오늘은 엄청 오른다  그냥 가만히 있어라,2024-07-30 23:09:19+00:00,toss,삼성전자,20282212.0,1.1228335113789313e-102,
"다들부러운 평단이네요
전66700쯤인데",2024-10-02 03:31:54+00:00,toss,삼성전자,14823257.0,3.0907303973248873e-75,
새해부터 빌빌,2025-01-02 01:44:28+00:00,toss,삼성전자,6880903.0,2.586737001019375e-35,
개미들이 그만사야 외인들이 살텐데 우리나라개미들 우루루 몰려오니,2024-10-17 11:44:23+00:00,toss,삼성전자,13497708.0,1.422355217287845e-68,
"삼전임원진들은 개미들쪽으로 매일 절해야함
삼전 믿어주는 개미들 없었음 얼마까지 폭락할지 감도안잡힘",2024-11-22 02:44:15+00:00,toss,삼성전자,10419716.0,4.214138215093367e-53,
괴로우나 즐거우나 나라 사랑하세,2024-10-25 05:42:45+00:00,toss,삼성전자,12828206.0,3.2983573213580285e-65,
국힘에서  토표6인은  주인공 되겠는데,2024-12-07 09:57:47+00:00,toss,삼성전자,9097704.0,1.8615589423438157e-46,
힘없는놈,2023-07-26 01:51:34+00:00,toss,삼성전자,52326877.0,9.462286799989755e-264,
야야 야,2024-10-02 00:09:49+00:00,toss,삼성전자,14835382.0,2.686050205212882e-75,
이야 축하드립니다,2024-03-20 03:49:22+00:00,toss,삼성전자,31756609.0,2.3637987662005246e-160,
"직원들 하는 꼬라지 보면 4만원대까지 떨어졌으면 좋겠다
망할 감리 새키들",2024-12-10 05:54:43+00:00,toss,삼성전자,8853088.0,3.158296779422454e-45,
"개인 기관의 평정심
외인들이 벼르고있구만",2024-07-11 00:08:40+00:00,toss,삼성전자,22006651.0,2.411711173487151e-111,
눈치 좀 챙겨줄래,2025-03-05 04:56:18+00:00,toss,삼성전자,1512593.0,2.4938241062997753e-08,
휴 저번에 8만원 원금에 판게 다행이구만,2024-10-22 02:22:45+00:00,toss,삼성전자,13099406.0,1.4292084609884092e-66,
