content,timestamp,platform,stock_name,delta_seconds,weight,label
"오전 54만원
점심 40만원",2025-02-11 04:05:03+00:00,toss,삼성전자,3416468.0,6.7132149888282946e-18,
장하다  좀만 더 힘내봅시다 다들,2025-03-17 05:54:53+00:00,toss,삼성전자,472278.0,0.0042273474814674,
이런다고 삼전 상폐 갈건 아니니까 뭐,2024-09-11 00:14:56+00:00,toss,삼성전자,16649475.0,2.0439636063192583e-84,
대단하다,2024-10-25 04:54:09+00:00,toss,삼성전자,12831122.0,3.1888953231232785e-65,
외인들  겹긔,2024-10-23 05:27:24+00:00,toss,삼성전자,13001927.0,4.416510629204503e-66,
"삼성전자 소식을 가져왔어요

12일 오전 9시13분 현재 삼성전자는 전일 대비 1100원20 내린 5만3900원에 거래되고 있다

 토스증권에서 기사 보기
httpstossinvestcomulCMg50A

 앞으로 삼성전자A005930의 주가는",2024-11-12 00:27:02+00:00,toss,삼성전자,11291949.0,1.7393233077536198e-57,
엔디비아랑 친구해 왜  따로 놀아,2024-10-04 05:32:39+00:00,toss,삼성전자,14643212.0,2.4835190128143547e-74,
아니 개미들아 사지마외인들 배불리지말라고,2024-11-20 03:07:56+00:00,toss,삼성전자,10591095.0,5.797790902515265e-54,
삼성 너 King 안팔아,2025-02-14 00:09:34+00:00,toss,삼성전자,3171397.0,1.1449691479352194e-16,
"7만 전자로 주룩룩 내릴 때가 되어 구나
그게  오늘 인가",2024-06-26 00:14:01+00:00,toss,삼성전자,23302330.0,7.4049408125092265e-118,
"매수버튼 누른 사람 책임이에요

라고 58층 주민이 알립니다",2025-01-16 03:58:12+00:00,toss,삼성전자,5663279.0,3.4135644843650337e-29,
좋다좋다,2023-12-25 03:02:31+00:00,toss,삼성전자,39189820.0,1.0236592322190844e-197,
"낼 다시 폭락 가능성이 있다
2008년도 흐름과 비슷
폭락상승더 큰 폭락
과거 그랬었다는것이니 열받지 마시길
섣부른 판단으로  매수했다가 깡통찹니다",2024-08-06 03:32:51+00:00,toss,삼성전자,19748000.0,5.439539924503188e-100,
조금진입,2024-11-20 00:39:06+00:00,toss,삼성전자,10600025.0,5.228479371437961e-54,
누가이렇게만들었나,2024-12-04 01:17:47+00:00,toss,삼성전자,9388104.0,6.458992543429473e-48,
앞자리 6 까지 가면 그 때 또 사면 그만,2024-08-29 05:14:21+00:00,toss,삼성전자,17754710.0,5.687834898296064e-90,
