content,timestamp,platform,stock_name,delta_seconds,weight,label
"다시는그대하지말자
삼성안녕",2025-02-03 03:37:14+00:00,toss,삼성전자,4109337.0,2.208947415609838e-21,
"평단74
물을 타버릴까용 말까용",2024-10-08 17:10:48+00:00,toss,삼성전자,14255723.0,2.2019266213107168e-72,
오늘 또 100만원어치 쓰리스타 일렉트로닉스를 사버렸잖어,2024-10-14 03:35:35+00:00,toss,삼성전자,13786236.0,5.0431951669785e-70,
"삼성전자
의 끝은 혹시 3

3300",2024-11-12 21:56:51+00:00,toss,삼성전자,11214560.0,4.2597145564683446e-57,
많이먹을려면 지금 이미많이오른 미장보다 삼전이 좀더매력적인거같은데,2024-11-14 05:14:12+00:00,toss,삼성전자,11101919.0,1.5688334807396178e-56,
지지 해주냐,2024-10-25 02:24:19+00:00,toss,삼성전자,12840112.0,2.873766783066017e-65,
내일 4만원 가겠네,2024-11-13 06:35:29+00:00,toss,삼성전자,11183442.0,6.106563580723424e-57,
주주는 아니지만 그래도 우리나라의 최고의 삼전이 올라가고 있는 모습을 보니깐 흐믓하다 빨리 6만원이상으로 올라가주길,2025-01-08 10:44:33+00:00,toss,삼성전자,6330098.0,1.5184648048542667e-32,
삼전 120일선 아래까지 내려왔네요빨리 주가 회복하길 간절히 빌어요,2024-11-13 08:20:15+00:00,toss,삼성전자,11177156.0,6.567405275013869e-57,
"하루죙일 밀리는군요 나스닥도 고점 부근이라 무너지면 국장은 더 무너질텐데 그나마 테슬라로 번돈 위안삼는중 11월달은 좀 오르려나 했더니 2400부근이네요 
삼전이 좀 올라줘야 국장도 살아날텐데 외인들의 숏포지션이 너무 강력하네요  
 단타도 물릴만한 시장이니 외인형들 맘돌릴때 들어오시죠",2024-11-13 06:16:16+00:00,toss,삼성전자,11184595.0,6.025613392883364e-57,
75를 넘지 못하네,2024-08-09 04:22:29+00:00,toss,삼성전자,19485822.0,1.1308752508625832e-98,
회장이 재판 끌려다니는데 회사가 참 잘 돌아가겠다,2024-10-25 10:02:55+00:00,toss,삼성전자,12812596.0,3.951502393680726e-65,
월요일 장마감 6만 언옵,2024-11-16 10:29:30+00:00,toss,삼성전자,10910201.0,1.4429730130408708e-55,
믿음,2023-09-08 04:16:10+00:00,toss,삼성전자,48516601.0,1.3445090048512107e-244,
더 떨구자,2024-08-27 01:20:35+00:00,toss,삼성전자,17941536.0,6.5441845204388e-91,
오늘 국장 휴장입니다 국군의 날,2024-10-01 00:11:14+00:00,toss,삼성전자,14921697.0,9.891152578762561e-76,
슬슬 수익 인증 내놔야지,2025-02-19 03:46:37+00:00,toss,삼성전자,2726374.0,1.9757274749663127e-14,
이세상이 억지로 까는 삼전,2024-09-04 00:00:06+00:00,toss,삼성전자,17255165.0,1.8447526807101145e-87,
개잡주,2025-02-26 08:09:45+00:00,toss,삼성전자,2105786.0,2.6010439268908304e-11,
"갭다매꿀라
금투세 폐지방향으로간다는데",2024-10-02 01:03:17+00:00,toss,삼성전자,14832174.0,2.787656891079941e-75,
"300주 채웠다 
이제 내 새깽이들 클때까지 무한 웨이팅",2024-11-11 01:07:35+00:00,toss,삼성전자,11375916.0,6.581356961384675e-58,
지금이 저점인가여,2025-03-19 07:07:58+00:00,toss,삼성전자,295093.0,0.0328623306989287,
갤럭시다 okay,2024-07-19 04:34:26+00:00,toss,삼성전자,21299505.0,8.646386017936394e-108,
사랑해요 젠슨황,2025-03-20 02:39:03+00:00,toss,삼성전자,224828.0,0.074112140112258,
"몇일전에 4만원대 오면 산다고 했는데 아무리 봐도
난 침팬지라 실적 PER 이딴건 모르겠고
기세를 보니 이건 4만 중반까지는 가겠다 
좀더 보다가 살게요",2024-11-14 07:53:36+00:00,toss,삼성전자,11092355.0,1.7524709820193445e-56,
잘 가세요 잘 가세요,2024-09-23 02:48:11+00:00,toss,삼성전자,15603480.0,3.700207921962447e-79,
뭐다냐,2025-03-14 05:14:35+00:00,toss,삼성전자,733896.0,0.0002046587363591,
가즈아,2024-10-29 23:50:23+00:00,toss,삼성전자,12417348.0,3.832645527791181e-63,
오늘도 혼자 빌빌대는중,2024-03-07 00:16:46+00:00,toss,삼성전자,32892565.0,4.609602560021291e-166,
"요기조기서 삼성 삼성 해서
붕 
한단계 뛰어 넘자구",2023-09-04 05:06:02+00:00,toss,삼성전자,48859209.0,2.54932523357262e-246,
