content,timestamp,platform,stock_name,delta_seconds,weight,label
구경할때마다 똑같아,2025-02-18 00:29:11+00:00,toss,삼성전자,2824620.0,6.337062188189715e-15,
예언 하나 한다 8400 찍는 순간 다시 7500원 된다,2024-06-14 01:58:58+00:00,toss,삼성전자,24332833.0,4.893730343982318e-123,
술값,2024-11-18 03:01:19+00:00,toss,삼성전자,10764292.0,7.810485702272864e-55,
인텔이 삼성과 파운드리 동맹을 맺으려는 중요한 배경에 미국 정부의 대대적 지원이 자리하고 있을 것이라는 분석이 나온다 인텔 파운드리는 지속되는 적자로 지난 9월 인텔에서 분사하기로 결정이 난 상태다 하지만 인텔은 그동안 막대한 보조금을 미국 정부로부터 받기로 했다,2024-10-21 23:45:31+00:00,toss,삼성전자,13108840.0,1.2813714535438353e-66,
안떨어지면 다행 이지머,2025-01-31 05:52:41+00:00,toss,삼성전자,4360410.0,1.2082387401201431e-22,
흔들리지 말라,2023-07-18 04:25:27+00:00,toss,삼성전자,53008844.0,3.532241984307473e-267,
오  오르네,2024-12-05 00:31:20+00:00,toss,삼성전자,9304491.0,1.7000052089820976e-47,
다른 국내주 보니 삼전은 평소수준으로 보이는  유입주 들어올때 좀더 사서 평단 낮춰둬야겠네여,2025-01-31 04:01:25+00:00,toss,삼성전자,4367086.0,1.1183956399481834e-22,
"화이팅 끝까지 가면 결국 삼성이 이깁니다
우리나라 대표기업 삼성 화이팅
존버들 하세요",2024-10-22 05:13:58+00:00,toss,삼성전자,13089133.0,1.6096571889390906e-66,
다음 배당금 일정 어땋게 되나요,2024-10-24 07:48:21+00:00,toss,삼성전자,12907070.0,1.3239858701341064e-65,
갑니다,2024-03-08 00:51:48+00:00,toss,삼성전자,32804063.0,1.2838780850540825e-165,
살려줘,2024-11-18 03:05:58+00:00,toss,삼성전자,10764013.0,7.835747828208886e-55,
끝이없노,2024-09-25 05:22:35+00:00,toss,삼성전자,15421416.0,3.0435547027554843e-78,
내릴때마다 추매,2024-05-31 01:43:50+00:00,toss,삼성전자,25543341.0,4.02673616374808e-129,
"Sk한테 발리고
자존심도 상하다못해
언론 플레이 마져
없다면

삼성은 일본의 잃어버린 30년처럼 
지들 쳐 먹을건 만들었으니

이걸로 끝인가",2024-05-27 02:19:53+00:00,toss,삼성전자,25886778.0,7.562191817403356e-131,
Hbm 박사급 개발인력은 다 하닉갔고,2024-09-23 03:32:57+00:00,toss,삼성전자,15600794.0,3.817046576830301e-79,
와  신경전 대박이네,2024-11-19 02:46:05+00:00,toss,삼성전자,10678806.0,2.1007687622719605e-54,
우와 떨구는거 가속붙었네,2024-11-13 04:46:09+00:00,toss,삼성전자,11190002.0,5.66008134275643e-57,
"여러분 지금 전시상황과 같습니다
내일 서울에 미사일이 포격해도
당연한 나라가 되버렸어요
전시 상황에선 수장을 갈아치워야 합니다",2024-11-13 06:49:01+00:00,toss,삼성전자,11182630.0,6.16422449844615e-57,
수고 낼 5프로,2024-10-28 04:18:36+00:00,toss,삼성전자,12574055.0,6.248878265607151e-64,
어차피 금투세 해도 지금 이미 선반영 아님,2024-11-05 01:48:25+00:00,toss,삼성전자,11891866.0,1.6782769073345613e-60,
불탔나요,2024-11-12 03:16:04+00:00,toss,삼성전자,11281807.0,1.9559585755675956e-57,
2만전자쯤 오면 사볼까고민할듯한데,2024-11-12 03:57:05+00:00,toss,삼성전자,11279346.0,2.0124727494028282e-57,
오늘 또 외인 단타각이네,2024-11-19 01:19:38+00:00,toss,삼성전자,10683993.0,1.9783608192927984e-54,
쭤어어에에엑,2024-10-26 10:43:07+00:00,toss,삼성전자,12723784.0,1.1045383149106742e-64,
"흠 삼성이 안 빠지는 이유는 뭘까 HBM이라생각하지 않아서
오른게없어서
아님 엔비실적발표에 퀠통과나올거라생각해서",2024-08-27 04:13:58+00:00,toss,삼성전자,17931133.0,7.381537043354063e-91,
또 6만 후반대 가겠지 지겹다,2023-08-01 09:05:16+00:00,toss,삼성전자,51782455.0,5.158982468592041e-261,
헤헤 괜찮나욤,2024-12-12 06:08:37+00:00,toss,삼성전자,8679454.0,2.356318805873352e-44,
아무리 봐도 답 없음 인구감소로 외국에 퍼줄 캐시카우는 사라지고 지금 102030은 애플 선호도가 높으니,2024-09-19 00:37:49+00:00,toss,삼성전자,15956902.0,6.190567680477213e-81,
"우린 밥이데
주주가 아니고
덕밥입니다",2024-10-28 08:17:51+00:00,toss,삼성전자,12559700.0,7.378333524836331e-64,
왜 사세요  좀만기달,2024-10-24 05:57:00+00:00,toss,삼성전자,12913751.0,1.2254650400214122e-65,
그냥그러고싶어,2024-09-19 00:24:36+00:00,toss,삼성전자,15957695.0,6.134009111107859e-81,
궁금한데 진짜 왜 떨어지는거에요,2024-11-14 09:17:06+00:00,toss,삼성전자,11087345.0,1.8570939860418493e-56,
올라가줭,2024-08-06 04:06:16+00:00,toss,삼성전자,19745995.0,5.567246032916306e-100,
진짜 레전드긴하다,2025-01-21 00:47:37+00:00,toss,삼성전자,5242714.0,4.438148680565958e-27,
친구들이랑 삼전 5만 6천원대오면 전재산 몰빵하기로했는데 오늘 물어보니까 아무도 안삼큐,2024-10-24 09:35:21+00:00,toss,삼성전자,12900650.0,1.426112685427966e-65,
매일이 특가야,2024-11-14 01:06:52+00:00,toss,삼성전자,11116759.0,1.3212431557242278e-56,
살려사람,2025-01-31 03:17:55+00:00,toss,삼성전자,4369696.0,1.0851159641518153e-22,
4만전자 지렸고 오지고 렛잇고,2024-11-14 07:31:22+00:00,toss,삼성전자,11093689.0,1.7256209676048048e-56,
삼성은 으리,2025-02-04 01:46:35+00:00,toss,삼성전자,4029576.0,5.560432215066127e-21,
개잡주인것을 확인했음에도 물탄 나를 원망한다,2024-11-12 01:18:48+00:00,toss,삼성전자,11288843.0,1.802987854756756e-57,
훠후허훠후허뤄 우리 삼성전자 우리 삼성전자,2024-11-06 23:13:08+00:00,toss,삼성전자,11728383.0,1.1133203711104774e-59,
배당금 어디서봐야해요,2023-08-09 02:20:13+00:00,toss,삼성전자,51115558.0,1.1608056267041189e-257,
예상대로,2024-08-07 00:01:18+00:00,toss,삼성전자,19674293.0,1.2765992028065196e-99,
와 삼전은 9만원도 쉽지 않네,2024-07-11 01:24:50+00:00,toss,삼성전자,22002081.0,2.5427089909545854e-111,
안전하게,2024-09-19 00:28:27+00:00,toss,삼성전자,15957464.0,6.150431009125202e-81,
근데 금투세때문에 국장망한다던애들 금투세 폐지 뜬후에도 바닥치는데 다 어디감,2024-11-13 05:55:27+00:00,toss,삼성전자,11185844.0,5.939133596871627e-57,
응원한다는 마음으로 단 한주만,2024-10-24 00:51:48+00:00,toss,삼성전자,12932063.0,9.914130324511165e-66,
"온갖 농락에 시달렸습니다

여러분 이거다 사실인거 아시죠",2024-10-24 05:46:37+00:00,toss,삼성전자,12914374.0,1.2166604244409729e-65,
진짜 어지간하다 어지간해,2025-03-05 03:16:41+00:00,toss,삼성전자,1518570.0,2.327137746107585e-08,
개씨레기주식,2023-07-21 00:03:58+00:00,toss,삼성전자,52765333.0,5.916600542237589e-266,
개미 털렸다 바로 풀매수박누,2024-10-14 00:31:23+00:00,toss,삼성전자,13797288.0,4.4376420974520494e-70,
"토스 주식정보 예상 목표 주가 77560원
 와라 와라 고만큼이라도",2025-01-08 00:33:07+00:00,toss,삼성전자,6366784.0,9.931171422979556e-33,
움직임이 없군 흠,2024-12-31 03:10:50+00:00,toss,삼성전자,7048521.0,3.717157194524778e-36,
빨 리 가 즈 아,2023-07-03 03:18:36+00:00,toss,삼성전자,54308855.0,1.031505864813236e-273,
845층에 사람있어요,2024-04-15 05:43:52+00:00,toss,삼성전자,29503339.0,5.009558751144856e-149,
"뉴스
좋은거 많더라",2023-07-02 23:58:05+00:00,toss,삼성전자,54320886.0,8.974230091655298e-274,
다들 화이팅,2024-09-13 00:03:08+00:00,toss,삼성전자,16477383.0,1.4979707061802037e-83,
4900전자에 아과리 쩌억 벌려봅니다,2024-09-23 07:55:08+00:00,toss,삼성전자,15585063.0,4.5793118485023033e-79,
다른 의미로 대단하다 진짜,2024-10-25 03:54:15+00:00,toss,삼성전자,12834716.0,3.058967194666127e-65,
애쓴다,2023-07-09 23:53:21+00:00,toss,삼성전자,53716370.0,9.809142225977331e-271,
"시총 5081조원3조6천억 달러 엔비디아와 시총 379조원 삼성전자 

미국 1위이자 세계 1위와 한국 1위 기업의 대결",2024-11-11 00:36:29+00:00,toss,삼성전자,11377782.0,6.440741846178622e-58,
이평 아래로 다떨궈있네 약소한 보탬이 되야지 외인 나갔을때 바닥에 내국인이 있어줘야됨,2024-10-10 01:55:05+00:00,toss,삼성전자,14137866.0,8.614254768037784e-72,
