content,timestamp,platform,stock_name,delta_seconds,weight,label
와 신이 살려줬네,2024-10-10 07:57:25+00:00,toss,삼성전자,14116126.0,1.1078859386997509e-71,
,2024-11-28 00:09:51+00:00,toss,삼성전자,9910580.0,1.5272482896604156e-50,
"삼전 3년미만 카지노 단타개미들 도망가는 모습봐라 우습다  
 
빨리 없어져야 장기투자 개미들 돈번다",2024-07-10 02:18:33+00:00,toss,삼성전자,22085258.0,9.709631959065693e-112,
"토스주식 접속 속도가 느려진사람 있나요
은행쪽은 괜찮은데 주식만 엄청느린데",2023-09-18 23:52:36+00:00,toss,삼성전자,47582015.0,6.703676551115754e-240,
내리면 다시 진입할게요,2023-09-04 00:52:51+00:00,toss,삼성전자,48874400.0,2.1382910828709636e-246,
박음질로 하루 다가네 원,2025-01-20 05:44:29+00:00,toss,삼성전자,5311302.0,2.006505663026421e-27,
,2024-08-07 05:33:55+00:00,toss,삼성전자,19654336.0,1.608309239951795e-99,
또 발기부전이가,2025-03-13 04:04:08+00:00,toss,삼성전자,824523.0,7.169494766406676e-05,
괜히샀네 또 에휴,2024-09-09 05:46:54+00:00,toss,삼성전자,16802357.0,3.4833983946451816e-85,
못들어가겠다 보고 들어가야지,2024-10-07 06:51:58+00:00,toss,삼성전자,14379253.0,5.2707487840144575e-73,
떨어졌을때 분할매수 해야지 언제 사니,2024-10-08 08:51:31+00:00,toss,삼성전자,14285680.0,1.5567622396561534e-72,
돈을 땅바닥에 버린다는 뜻이다,2024-12-05 07:44:27+00:00,toss,삼성전자,9278504.0,2.2965472012392017e-47,
마음아프다 손절하기는 싫고  주가는 점점 내려가고,2024-12-02 00:41:14+00:00,toss,삼성전자,9563097.0,8.522216854209816e-49,
햐 이게 사지네 걸어뒀다가 보니,2024-09-03 05:09:57+00:00,toss,삼성전자,17322974.0,8.415741365325499e-88,
슬슬 들어갈땐가,2024-08-05 04:32:57+00:00,toss,삼성전자,19830794.0,2.086380185450365e-100,
조금씩 늘려야겠어요,2023-11-23 03:01:14+00:00,toss,삼성전자,41954697.0,1.295224175171199e-211,
,2024-11-20 01:28:26+00:00,toss,삼성전자,10597065.0,5.41070686831436e-54,
다시한번6만전자,2023-12-05 05:39:24+00:00,toss,삼성전자,40908407.0,2.3527768912539502e-206,
오늘 폭락장 되겠군,2025-01-09 00:37:03+00:00,toss,삼성전자,6280148.0,2.7069561930523787e-32,
"버즈3 QC불량갤럭시 트레이드 인 내수차별 갤럭시 s24 일반 중국은 스냅드래곤램12기가 한국은 엑시노스에 램8기가 짜리 넣어주고 정가195만원짜리 로봇청소기는 품질똥망에 성능 똥망AS똥망 그나마 앞서가던 기술력도 중국에 탈탈 방사선 맞아서 손 썩어가는 직원은 나몰라라 반도체는 엔디비아 가전은 LG스마트폰은 아이폰인 세상에서 대체 니가 뭘로 성장할건데 
게다가 광고마저 올드하고 아저씨들이 어설프게 MZ흉내내는것까지 
망해야겠지",2024-10-01 06:00:14+00:00,toss,삼성전자,14900757.0,1.260384328125876e-75,
얘됴 떨어져여,2024-08-07 20:02:09+00:00,toss,삼성전자,19602242.0,2.939158395935717e-99,
가보자,2023-06-04 14:15:09+00:00,toss,삼성전자,56775062.0,4.139452149942181e-286,
"오만칠천원 고비네
힘껐 올라봐유 삼전",2024-10-28 00:47:06+00:00,toss,삼성전자,12586745.0,5.395293341825175e-64,
므찌다 삼전,2023-05-26 04:52:10+00:00,toss,삼성전자,57586441.0,3.4554170946609465e-290,
님과 나의 생각대로라면 이미 쮹 하고 올라갔죠 그죠 하지만 현실은  역시 우린 주싁하면 안되나 봅니다,2025-01-09 00:05:47+00:00,toss,삼성전자,6282024.0,2.648813661082038e-32,
"좀있음 미국대통령 뽑히는데 오늘 실적 잘나오면
주가가 어떻게 되는가요",2024-10-31 00:18:38+00:00,toss,삼성전자,12329253.0,1.0624613722549695e-62,
이게 무슨일이죠 빨간불이라니,2024-10-14 00:02:55+00:00,toss,삼성전자,13798996.0,4.350777904491232e-70,
오르는척 꼬시고 물량 떠넘기고 도망가네요,2025-01-07 03:21:17+00:00,toss,삼성전자,6443094.0,4.106047334177369e-33,
감사합니다,2024-08-14 03:46:47+00:00,toss,삼성전자,19055964.0,1.637269701841138e-96,
10마넌 수익목표,2024-12-21 04:10:45+00:00,toss,삼성전자,7908926.0,1.7592865356511382e-40,
먼 일이냐,2025-03-20 02:49:52+00:00,toss,삼성전자,224179.0,0.0746709350297675,
"차라리 애초에 삼전말고 하이닉스룰 샀어야했나보네
이거살때 샀었으면 거의 2배네 에휴",2024-02-23 00:17:14+00:00,toss,삼성전자,34015737.0,1.0422597367250005e-171,
성투요,2023-08-21 06:40:41+00:00,toss,삼성전자,50063130.0,2.2638534654372503e-252,
진짜 넘떨어졌네,2024-10-22 01:10:36+00:00,toss,삼성전자,13103735.0,1.35936353409414e-66,
카카오A035720 가서 반성좀 하고오세요  삼전 정도면 나름 양호하구만,2023-07-28 05:33:34+00:00,toss,삼성전자,52140757.0,8.157156671529373e-263,
또 개박네 어휴  그럼그렇지,2024-10-24 00:09:59+00:00,toss,삼성전자,12934572.0,9.63037044772993e-66,
옴메메,2024-11-13 03:59:03+00:00,toss,삼성전자,11192828.0,5.477944450345219e-57,
주가 떨어지는 이유는,2024-06-25 09:55:48+00:00,toss,삼성전자,23353823.0,4.080272022939069e-118,
팩트는 삼성이 건강해지고있는것이다,2024-07-10 02:48:03+00:00,toss,삼성전자,22083488.0,9.910596015879262e-112,
물론 이 가격 말고 4만후반이나 3만에서요,2024-12-18 20:35:19+00:00,toss,삼성전자,8109052.0,1.735369387571238e-41,
딸에게 선물하기 했다가,2024-02-23 06:42:45+00:00,toss,삼성전자,33992606.0,1.3622136865579329e-171,
오늘 무슨축제야,2024-11-15 01:53:45+00:00,toss,삼성전자,11027546.0,3.71036757454117e-56,
손실투자자 97찍히네,2024-11-11 06:33:44+00:00,toss,삼성전자,11356347.0,8.25429775550616e-58,
5200 아래로 가니 외인이 살짝 사네요  외이러죠,2024-11-13 00:32:18+00:00,toss,삼성전자,11205233.0,4.7452947179679525e-57,
"몇개월만에 빨간색보고 
잘못본줄앎",2024-12-12 07:31:06+00:00,toss,삼성전자,8674505.0,2.495229392383078e-44,
"다음주내로 6찍을거 같다
2차 자사주 매입오픈ai 협업 발표할듯",2025-02-11 03:22:59+00:00,toss,삼성전자,3418992.0,6.51993891628126e-18,
"10만전자 찍는 날이 올까요

아 오지요 100퍼센트 오지요",2023-06-02 05:52:50+00:00,toss,삼성전자,56978001.0,3.952378393417776e-287,
다시 2년 존버인가,2024-01-11 00:13:35+00:00,toss,삼성전자,37731156.0,2.1989351587167424e-190,
"연기금이 어제까지 나갔다가
오늘 조금 들어오네 그리고 지지도 충분하고
분할매수",2024-01-10 05:54:35+00:00,toss,삼성전자,37797096.0,1.0250883253794722e-190,
정찰,2024-11-13 03:13:09+00:00,toss,삼성전자,11195582.0,5.306088476030899e-57,
"생각보다 잘버티네 
하이닉스랑 손잡고 엔비 따라갈줄 알았는데",2025-02-03 00:35:49+00:00,toss,삼성전자,4120222.0,1.9474723933754608e-21,
몰라서 여쮜보는건데 배당금은 어떻게  받는건가요,2025-01-31 06:00:26+00:00,toss,삼성전자,4359945.0,1.2147589438438876e-22,
지금은 2019년 입니다,2024-11-29 11:58:48+00:00,toss,삼성전자,9781643.0,6.792329776891977e-50,
떡락 열차 출발 했다 부릉부릉,2025-02-07 00:47:29+00:00,toss,삼성전자,3773922.0,1.0719334592308689e-19,
와우,2025-03-20 06:31:06+00:00,toss,삼성전자,210905.0,0.0870711139414388,
뚫것따,2025-02-19 02:01:47+00:00,toss,삼성전자,2732664.0,1.837003564018769e-14,
40주 물타기하면 평단 59900원으로 떨어지는뎅,2024-11-28 06:19:58+00:00,toss,삼성전자,9888373.0,1.9748512432208346e-50,
"20살 생일로 주식 사달라고 했어요 아직 너무너무 부족하지만 빨간색만 떠있어도 기분 좋아요 
고수 선배님들 보고 잘 배우겠습니다",2024-10-31 04:29:36+00:00,toss,삼성전자,12314195.0,1.2647451925025643e-62,
