content,timestamp,platform,stock_name,delta_seconds,weight,label
,2023-12-28 02:33:59+00:00,toss,삼성전자,38932332.0,2.0157347767214362e-196,
수량 조금씩 늘리기,2025-02-20 15:26:22+00:00,toss,삼성전자,2597989.0,8.730949896936505e-14,
고수들에게 돈다털린다,2024-11-18 02:31:49+00:00,toss,삼성전자,10766062.0,7.652107044733067e-55,
진짜개씨레기주식,2023-08-03 05:45:01+00:00,toss,삼성전자,51621670.0,3.317102865345688e-260,
외인들 50 이하로는 던진 적 없으니 그쯤까지는 관망,2024-09-19 02:46:21+00:00,toss,삼성전자,15949190.0,6.7685443635510715e-81,
자기 돈 다 잃어도 굳건하게 삼성 풀매수 하고 홀딩하는 애국자 분들한테 무슨 모욕이냐,2024-11-29 00:09:41+00:00,toss,삼성전자,9824190.0,4.151010804459365e-50,
혹시 아빠가  이럴때 쓰라고 쥐어준 빨간주머니 파란 주머니 노란 주머니 이런거 없어요,2025-02-21 00:35:50+00:00,toss,삼성전자,2565021.0,1.2787245724156354e-13,
주린이입니다 오늘 상한가 가나여,2024-09-19 23:57:49+00:00,toss,삼성전자,15872902.0,1.63667037841291e-80,
다른거랑 비교질안하고 헛소리 안지끼고 진득하게 기다리고 있을께,2024-12-18 01:24:25+00:00,toss,삼성전자,8178106.0,7.803476005209423e-42,
5만원초반까지 열러있다 생각하고 분할매수 하셈,2024-09-11 04:53:58+00:00,toss,삼성전자,16632733.0,2.4810057323419137e-84,
HBM,2023-09-01 00:57:10+00:00,toss,삼성전자,49133341.0,1.0677885443876562e-247,
근데 아무리생각해도 6만원에 있을 주식은 아님 6만 오천원정도는 올려줘야지,2024-10-08 05:23:38+00:00,toss,삼성전자,14298153.0,1.3474915475980725e-72,
영차영차 가즈아,2025-02-10 07:07:50+00:00,toss,삼성전자,3491901.0,2.803898697199535e-18,
물타기 계속,2024-12-10 03:32:56+00:00,toss,삼성전자,8861595.0,2.8621475661010653e-45,
httpsimnewspickr9pPuWAs,2024-05-13 05:17:41+00:00,toss,삼성전자,27085710.0,7.11456329294925e-137,
80층 시대가 다시 오기는 할까요,2025-02-18 04:12:02+00:00,toss,삼성전자,2811249.0,7.397722837892115e-15,
추석이후에 반등하길,2024-09-13 06:05:28+00:00,toss,삼성전자,16455643.0,1.926551659603649e-83,
7만 한번 뚫자,2025-02-27 03:13:20+00:00,toss,삼성전자,2037171.0,5.754993814558688e-11,
전강후약,2024-09-26 00:39:42+00:00,toss,삼성전자,15351989.0,6.797666443180402e-78,
형 힘내 할수잇어,2025-02-07 05:52:08+00:00,toss,삼성전자,3755643.0,1.3244886879959302e-19,
"진짜로 그랬으면 국내 모든 언론 동원해서 칩 납품한다고 소리 악악 질렀어

숨길이유가 없는 소식인데 굳이 말 안하겠음",2024-10-31 01:59:51+00:00,toss,삼성전자,12323180.0,1.139828277721837e-62,
내가 쭉 오른다고 했잖아 개미들 어여 팔아 쭉가게,2024-01-02 03:54:20+00:00,toss,삼성전자,38495511.0,3.163288678636397e-194,
"우정으로 안팔께 배당 삼백원씩 줘도 안팔께
6전만하자",2024-11-04 00:35:14+00:00,toss,삼성전자,11982657.0,5.868100285762246e-61,
잣댔네,2024-09-30 04:52:48+00:00,toss,삼성전자,14991203.0,4.4245699445564e-76,
저는 더  떨어져서 4만원 밑으로 내려가면 사려고 준비합니다,2024-11-12 00:06:21+00:00,toss,삼성전자,11293190.0,1.7145192284776347e-57,
물타기 덜했는데,2024-10-28 21:27:55+00:00,toss,삼성전자,12512296.0,1.2771360598925088e-63,
이 개미 핸펀바꿔주세요,2024-11-14 17:21:46+00:00,toss,삼성전자,11058265.0,2.600196364350599e-56,
나라가 망할라나보구만,2024-10-02 00:18:15+00:00,toss,삼성전자,14834876.0,2.7018271621324333e-75,
,2024-10-16 03:31:05+00:00,toss,삼성전자,13613706.0,3.714818236008207e-69,
개콘 망한 이유가 삼전때문이라던데,2024-11-12 00:03:03+00:00,toss,삼성전자,11293388.0,1.7105946205765382e-57,
"진짜 끝도 없구나
그래도 미장가서 본전은 쳤네대박",2024-12-27 02:36:21+00:00,toss,삼성전자,7396190.0,6.647112885552774e-38,
1년이상 묵혀두면 오를텐데 그냥 맘편하게,2024-11-22 04:14:54+00:00,toss,삼성전자,10414277.0,4.487952133662231e-53,
3만원에 애가뤼 쩌억,2024-11-12 01:22:38+00:00,toss,삼성전자,11288613.0,1.8077938692596028e-57,
1조 자사주 매입 얼마 남았는지 아시는 분 있음,2024-12-05 00:30:32+00:00,toss,삼성전자,9304539.0,1.6990610239416902e-47,
오 빨강이,2024-11-15 01:48:16+00:00,toss,삼성전자,11027875.0,3.696265841615789e-56,
5만8천까지는 절대못판다,2024-11-15 03:10:07+00:00,toss,삼성전자,11022964.0,3.912448355139106e-56,
왜 하닉 안사고 삼전을 샀냐구요,2025-01-22 02:01:53+00:00,toss,삼성전자,5151858.0,1.270265973802058e-26,
"왜 뚫지를 못하니

죽기전 라스트 댄스 한번만 보여줘",2024-11-21 01:49:56+00:00,toss,삼성전자,10509375.0,1.492906970940821e-53,
이 정도만 해줘도 눈물나네,2025-01-08 02:54:25+00:00,toss,삼성전자,6358306.0,1.095508179172062e-32,
컵앤핸들 각인데 분할매수 시작,2025-02-16 14:18:02+00:00,toss,삼성전자,2947689.0,1.5250170061597364e-15,
또 못살게 구네,2024-09-30 00:09:26+00:00,toss,삼성전자,15008205.0,3.6342060852031535e-76,
쭉 간다 8200도전,2024-06-14 00:44:42+00:00,toss,삼성전자,24337289.0,4.6477386529565024e-123,
아무리 미래가 어둡다해도 pbr이 1인데 오르긴해야지,2024-10-28 00:32:25+00:00,toss,삼성전자,12587626.0,5.340558368408893e-64,
