content,timestamp,platform,stock_name,delta_seconds,weight,label
노조 파업에  Google 마저 T S MC 에서 칩생산 하면 삼성은 나락,2024-06-03 21:50:33+00:00,toss,삼성전자,25211738.0,1.8697106047937365e-127,
"삼성은 1프로 줄때 빼야하며
미장하세요하루만에 55프로 줍니다",2024-12-02 03:16:55+00:00,toss,삼성전자,9553756.0,9.495233416691394e-49,
지금이라도 늦진 않았엉,2024-12-12 04:23:27+00:00,toss,삼성전자,8685764.0,2.190364932546289e-44,
포르릉,2024-11-10 23:51:21+00:00,toss,삼성전자,11380490.0,6.242003061993883e-58,
"헐 
찔끔 걸어놔 봤는데
이게 팔리네요",2023-10-18 06:33:18+00:00,toss,삼성전자,45052373.0,3.480979761539583e-227,
"자 나가자
힘 다빠졌노",2025-02-04 00:41:23+00:00,toss,삼성전자,4033488.0,5.314282800794653e-21,
나 사실 아무생각없다,2024-05-24 05:27:54+00:00,toss,삼성전자,26134697.0,4.2901139473135977e-132,
"주식 처음이고 아예 모르는데
이걸로 돈 많이 벌생각은 없고 
그냥 조금 이득 바라는건데
삼전 넣어두면 나쁘지 않을까요",2024-11-18 23:00:18+00:00,toss,삼성전자,10692353.0,1.79590553944012e-54,
먼소린가 하나도 모르겟어요,2024-11-18 05:15:03+00:00,toss,삼성전자,10756268.0,8.570598116630822e-55,
진심 궁금하다 5700원에 무엇이 있길래 저렇게 무한 방어를 하는지 자존심이냐 그래 이왕 이렇게 된거 외인 소진율 50이하 가보자,2024-11-22 01:30:09+00:00,toss,삼성전자,10424162.0,4.0027706367761724e-53,
올인 각,2024-11-17 23:50:51+00:00,toss,삼성전자,10775720.0,6.842811144159179e-55,
사는척하면서 막판에 100만주 터는데 14만주는 안턴게 아니라 못턴거 같음,2024-10-28 06:42:34+00:00,toss,삼성전자,12565417.0,6.905918668665419e-64,
"삼성전자는 대만 TSMC와의 격차를 줄이고 중국 SMIC의 추격을 방어하기 위해 2나노 공정 기술 강화와 10나노 이상 성숙 공정 고객사 확대라는 투 트랙 전략을 발표했습니다 이는 삼성의 신임 파운드리 사업부장 한진만 사장의 첫 공식 메시지로 주목받고 있습니다

한 사장은 3나노 공정에서의 저조한 성과를 언급하며 2나노 공정에서 수율과 성능PPA을 개선해 경쟁력을 확보하겠다는 계획을 밝혔습니다 특히 삼성은 2나노 공정에서 GAA 기술을 활용하여 생산량 확대에 주력하고 TSMC와의 격차를 줄이는 데 중점을 두고 있습니다

또한 수익성을 높이기 위해 10나노 이상 성숙 공정에서 추가 고객사를 확보하고 이를 통해 얻은 자원을 첨단 공정 기술 개발에 투자할 방침입니다 이러한 성숙 공정은 TSMC가 주목하지 않는 영역으로 삼성과 중국 SMIC 간의 경쟁이 심화되는 시장입니다 현재 SMIC와의 점유율 격차는 점점 줄어들고 있어 추가적인 시장 점유율 확보가 필수적인 상황입니다

삼성전자는 조직 개편을 통해 기술 및 사업 전략의 효율성을 높이고 보고서 작성 등 비효율적인 업무를 줄이는 등 조직 문화 혁신에도 나설 계획입니다 한 사장은 임직원들에게 기술력에서 뒤처진 점을 인정하되 이를 극복하기 위한 혁신적인 노력을 강조했습니다

삼성의 이러한 전략은 첨단 공정과 성숙 공정에서 균형 잡힌 성과를 이루는 동시에 글로벌 파운드리 시장에서의 입지를 강화하려는 의도로 해석됩니다 그러나 TSMC와의 기술 격차를 얼마나 단기간에 줄일 수 있을지 그리고 성숙 공정에서의 경쟁 우위를 얼마나 유지할 수 있을지는 여전히 주목할 부분입니다

httpswwhankyungcomarticle2024120954991",2024-12-09 23:18:08+00:00,toss,삼성전자,8876883.0,2.3979825887555708e-45,
캬아아 아주 내가가진주식들 최저가알람이계속울리네  에라이 무음모드다,2024-11-12 00:15:50+00:00,toss,삼성전자,11292621.0,1.725847710614635e-57,
5900대에서 많이 못모았는데  줍줍찬스좀,2024-10-14 23:57:37+00:00,toss,삼성전자,13712914.0,1.1783191916522448e-69,
"삼성전자 소식을 가져왔어요

18일 오전 9시 4분 기준 삼성전자는 전날보다 054 오른 5만6300원에 거래 중이다

 토스증권에서 기사 보기
httpstossinvestcomulE0YJkA

 앞으로 삼성전자A005930의 주가는",2025-02-18 00:10:39+00:00,toss,삼성전자,2825732.0,6.2560244621726415e-15,
단타때문에 못올라가나요,2024-11-26 04:30:13+00:00,toss,삼성전자,10067758.0,2.4765411543195056e-51,
맛보기,2024-03-15 07:26:58+00:00,toss,삼성전자,32175553.0,1.8525281407094806e-162,
추가매수,2024-09-13 04:55:11+00:00,toss,삼성전자,16459860.0,1.834778617137922e-83,
외인 기관 파는데 개인이 올리다니,2024-10-02 01:20:56+00:00,toss,삼성전자,14831115.0,2.8220353034738275e-75,
이거 어디까지 내려가는거에요,2024-10-16 05:17:24+00:00,toss,삼성전자,13607327.0,3.999465664976828e-69,
자사주매입해서 이정도면,2025-02-03 01:03:54+00:00,toss,삼성전자,4118537.0,1.9858253835371197e-21,
대재용,2025-03-22 17:06:11+00:00,toss,삼성전자,0.0,1.0,
삼전은 슈퍼사이클 수혜주 향후 성장가능성 높아보여 투자,2024-06-11 07:13:30+00:00,toss,삼성전자,24573161.0,3.0312221350891742e-124,
이제 좀 정신이 들어,2024-11-13 05:04:23+00:00,toss,삼성전자,11188908.0,5.73220515593322e-57,
,2024-11-20 03:53:06+00:00,toss,삼성전자,10588385.0,5.98252492352537e-54,
